Unnamed: 0,Polygon,Overlay_sheet_ct,naId,Title_short
388,"[[69, -138], [70, -138], [70, -138], [69, -138]]",6,34530084,69N138-139W
389,"[[68, -124], [69, -124], [69, -124], [68, -124]]",6,34529577,68N124-125W
390,"[[77, -90], [78, -90], [78, -90], [77, -90]]",6,34532449,77N090-091W
391,"[[77, -96], [78, -96], [78, -96], [77, -96]]",6,34532465,77N096-097W
392,"[[77, -112], [78, -112], [78, -112], [77, -112]]",6,34532502,77N112-113W
393,"[[78, -72], [79, -72], [79, -72], [78, -72]]",6,34532558,78N072-073W
394,"[[76, -104], [77, -104], [77, -104], [76, -104]]",6,34532276,76N104-105W
395,"[[75, -110], [76, -110], [76, -110], [75, -110]]",6,34532006,75N110-111W
396,"[[75, -112], [76, -112], [76, -112], [75, -112]]",6,34532013,75N112-113W
397,"[[75, -116], [76, -116], [76, -116], [75, -116]]",6,34532026,75N116-117W
398,"[[75, -80], [76, -80], [76, -80], [75, -80]]",6,34531914,75N080-081W
399,"[[75, -102], [76, -102], [76, -102], [75, -102]]",6,34531975,75N102-103W
400,"[[75, -104], [76, -104], [76, -104], [75, -104]]",6,34531982,75N104-105W
401,"[[75, -20], [76, -20], [76, -20], [75, -20]]",6,34531815,75N020-021W
402,"[[7, -60], [8, -60], [8, -59], [7, -59]]",6,34533473,07N060W
403,"[[8, -72], [9, -72], [9, -71], [8, -71]]",6,34533599,08N072W
404,"[[11, -83], [12, -83], [12, -82], [11, -82]]",6,34533715,11N083W
405,"[[86, -66], [87, -66], [87, -66], [86, -66]]",6,34533348,86N066-067W
406,"[[5, -66], [6, -66], [6, -65], [5, -65]]",6,34533432,05N066W
407,"[[82, -44], [83, -44], [83, -44], [82, -44]]",6,34533158,82N044-045W
408,"[[81, -64], [82, -64], [82, -64], [81, -64]]",6,34533061,81N064-065W
409,"[[81, -70], [82, -70], [82, -70], [81, -70]]",6,34533073,81N070-071W
410,"[[80, -82], [81, -82], [81, -82], [80, -82]]",6,34532897,80N082-083W
411,"[[79, -84], [80, -84], [80, -84], [79, -84]]",6,34532755,79N084-085W
412,"[[78, -88], [79, -88], [79, -88], [78, -88]]",6,34532592,78N088-089W
413,"[[78, -104], [79, -104], [79, -104], [78, -104]]",6,34532639,78N104-105W
414,"[[1, 97], [2, 97], [2, 98], [1, 98]]",6,34535473,01N097E
415,"[[1, 17], [2, 17], [2, 18], [1, 18]]",6,34535087,01N017E
416,"[[0, 122], [1, 122], [1, 123], [0, 123]]",6,34534894,00N122E
417,"[[0, 97], [1, 97], [1, 98], [0, 98]]",6,34534704,00N097E
418,"[[0, 103], [1, 103], [1, 104], [0, 104]]",6,34534781,00N103E
419,"[[0, 107], [1, 107], [1, 108], [0, 108]]",6,34534794,00N107E
420,"[[20, -69], [21, -69], [21, -68], [20, -68]]",6,34534255,20N069W
421,"[[20, -79], [21, -79], [21, -78], [20, -78]]",6,34534266,20N079W
422,"[[18, -7], [19, -7], [19, -6], [18, -6]]",6,34534098,18N007W
423,"[[18, -8], [19, -8], [19, -7], [18, -7]]",6,34534105,18N008W
424,"[[14, -80], [15, -80], [15, -79], [14, -79]]",6,34533859,14N080W
425,"[[14, -81], [15, -81], [15, -80], [14, -80]]",6,34533866,14N081W
426,"[[9, 11], [10, 11], [10, 12], [9, 12]]",6,34542787,09N011E
427,"[[9, 28], [10, 28], [10, 29], [9, 29]]",6,34542835,09N028E
428,"[[9, 40], [10, 40], [10, 41], [9, 41]]",6,34543013,09N040E
429,"[[8, 166], [9, 166], [9, 167], [8, 167]]",6,34542578,08N166E
430,"[[8, 93], [9, 93], [9, 94], [8, 94]]",6,34541947,08N093E
431,"[[8, 31], [9, 31], [9, 32], [8, 32]]",6,34541663,08N031E
432,"[[8, 32], [9, 32], [9, 33], [8, 33]]",6,34541670,08N032E
433,"[[8, 12], [9, 12], [9, 13], [8, 13]]",6,34541546,08N012E
434,"[[8, 14], [9, 14], [9, 15], [8, 15]]",6,34541561,08N014E
435,"[[8, 15], [9, 15], [9, 16], [8, 16]]",6,34541568,08N015E
436,"[[8, 18], [9, 18], [9, 19], [8, 19]]",6,34541594,08N018E
437,"[[8, 7], [9, 7], [9, 8], [8, 8]]",6,34541503,08N007E
438,"[[7, 149], [8, 149], [8, 150], [7, 150]]",6,34541288,07N149E
439,"[[7, 9], [8, 9], [8, 10], [7, 10]]",6,34540249,07N009E
440,"[[6, 93], [7, 93], [7, 94], [6, 94]]",6,34539357,06N093E
441,"[[6, 102], [7, 102], [7, 103], [6, 103]]",6,34539453,06N102E
442,"[[5, 10], [6, 10], [6, 11], [5, 11]]",6,34538514,05N010E
443,"[[5, 23], [6, 23], [6, 24], [5, 24]]",6,34538539,05N023E
444,"[[5, 27], [6, 27], [6, 28], [5, 28]]",6,34538573,05N027E
445,"[[4, 108], [5, 108], [5, 109], [4, 109]]",6,34538296,04N108E
446,"[[4, 116], [5, 116], [5, 117], [4, 117]]",6,34538358,04N116E
447,"[[3, 116], [4, 116], [4, 117], [3, 117]]",6,34537731,03N116E
448,"[[2, 105], [3, 105], [3, 106], [2, 106]]",6,34536982,02N105E
449,"[[2, 108], [3, 108], [3, 109], [2, 109]]",6,34536994,02N108E
450,"[[12, 22], [13, 22], [13, 23], [12, 23]]",6,34548796,12N022E
451,"[[11, 97], [12, 97], [12, 98], [11, 98]]",6,34546842,11N097E
452,"[[11, 162], [12, 162], [12, 163], [11, 163]]",6,34548517,11N162E
453,"[[12, 1], [13, 1], [13, 2], [12, 2]]",6,34548568,12N001E
454,"[[11, 50], [12, 50], [12, 51], [11, 51]]",6,34546786,11N050E
455,"[[11, 75], [12, 75], [12, 76], [11, 76]]",6,34546799,11N075E
456,"[[11, 14], [12, 14], [12, 15], [11, 15]]",6,34546581,11N014E
457,"[[11, 24], [12, 24], [12, 25], [11, 25]]",6,34546602,11N024E
458,"[[11, 25], [12, 25], [12, 26], [11, 26]]",6,34546609,11N025E
459,"[[11, 28], [12, 28], [12, 29], [11, 29]]",6,34546627,11N028E
460,"[[11, 31], [12, 31], [12, 32], [11, 32]]",6,34546651,11N031E
461,"[[10, 168], [11, 168], [11, 169], [10, 169]]",6,34546358,10N168E
462,"[[10, 27], [11, 27], [11, 28], [10, 28]]",6,34544297,10N027E
463,"[[10, 29], [11, 29], [11, 30], [10, 30]]",6,34544312,10N029E
464,"[[10, 30], [11, 30], [11, 31], [10, 31]]",6,34544319,10N030E
465,"[[10, 31], [11, 31], [11, 32], [10, 32]]",6,34544326,10N031E
466,"[[10, 38], [11, 38], [11, 39], [10, 39]]",6,34544378,10N038E
467,"[[10, 51], [11, 51], [11, 52], [10, 52]]",6,34544414,10N051E
468,"[[10, 9], [11, 9], [11, 10], [10, 10]]",6,34544261,10N009E
469,"[[10, 19], [11, 19], [11, 20], [10, 20]]",6,34544290,10N019E
470,"[[10, 2], [11, 2], [11, 3], [10, 3]]",6,34544198,10N002E
471,"[[9, 48], [10, 48], [10, 49], [9, 49]]",6,34543054,09N048E
472,"[[9, 49], [10, 49], [10, 50], [9, 50]]",6,34543061,09N049E
473,"[[9, 76], [10, 76], [10, 77], [9, 77]]",6,34543077,09N076E
474,"[[14, 18], [15, 18], [15, 19], [14, 19]]",6,34552763,14N018E
475,"[[13, 42], [14, 42], [14, 43], [13, 43]]",6,34550930,13N042E
476,"[[13, 45], [14, 45], [14, 46], [13, 46]]",6,34550945,13N045E
477,"[[13, 33], [14, 33], [14, 34], [13, 34]]",6,34550848,13N033E
478,"[[13, 34], [14, 34], [14, 35], [13, 35]]",6,34550855,13N034E
479,"[[15, 73], [16, 73], [16, 74], [15, 74]]",6,34555210,15N073E
480,"[[12, 44], [13, 44], [13, 45], [12, 45]]",6,34549018,12N044E
481,"[[15, 34], [16, 34], [16, 35], [15, 35]]",6,34555089,15N034E
482,"[[12, 24], [13, 24], [13, 25], [12, 25]]",6,34548811,12N024E
483,"[[15, 52], [16, 52], [16, 53], [15, 53]]",6,34555203,15N052E
484,"[[12, 25], [13, 25], [13, 26], [12, 26]]",6,34548818,12N025E
485,"[[15, 17], [16, 17], [16, 18], [15, 18]]",6,34554933,15N017E
486,"[[12, 30], [13, 30], [13, 31], [12, 31]]",6,34548853,12N030E
487,"[[15, 21], [16, 21], [16, 22], [15, 22]]",6,34554960,15N021E
488,"[[12, 34], [13, 34], [13, 35], [12, 35]]",6,34548884,12N034E
489,"[[15, 23], [16, 23], [16, 24], [15, 24]]",6,34554977,15N023E
490,"[[12, 40], [13, 40], [13, 41], [12, 41]]",6,34548996,12N040E
491,"[[15, 33], [16, 33], [16, 34], [15, 34]]",6,34555082,15N033E
492,"[[12, 43], [13, 43], [13, 44], [12, 44]]",6,34549011,12N043E
493,"[[15, 9], [16, 9], [16, 10], [15, 10]]",6,34554900,15N009E
494,"[[14, 20], [15, 20], [15, 21], [14, 21]]",6,34552778,14N020E
495,"[[14, 23], [15, 23], [15, 24], [14, 24]]",6,34552800,14N023E
496,"[[14, 24], [15, 24], [15, 25], [14, 25]]",6,34552807,14N024E
497,"[[14, 34], [15, 34], [15, 35], [14, 35]]",6,34552903,14N034E
498,"[[20, 43], [21, 43], [21, 44], [20, 44]]",6,34565205,20N043E
499,"[[20, 9], [21, 9], [21, 10], [20, 10]]",6,34565065,20N009E
500,"[[20, 10], [21, 10], [21, 11], [20, 11]]",6,34565072,20N010E
501,"[[20, 31], [21, 31], [21, 32], [20, 32]]",6,34565109,20N031E
502,"[[19, 36], [20, 36], [20, 37], [19, 37]]",6,34563298,19N036E
503,"[[19, 7], [20, 7], [20, 8], [19, 8]]",6,34563205,19N007E
504,"[[18, 34], [19, 34], [19, 35], [18, 35]]",6,34561275,18N034E
505,"[[18, 37], [19, 37], [19, 38], [18, 38]]",6,34561299,18N037E
506,"[[18, 42], [19, 42], [19, 43], [18, 43]]",6,34561319,18N042E
507,"[[18, 52], [19, 52], [19, 53], [18, 53]]",6,34561331,18N052E
508,"[[18, 56], [19, 56], [19, 57], [18, 57]]",6,34561363,18N056E
509,"[[17, 73], [18, 73], [18, 74], [17, 74]]",6,34559499,17N073E
510,"[[17, 52], [18, 52], [18, 53], [17, 53]]",6,34559468,17N052E
511,"[[17, 10], [18, 10], [18, 11], [17, 11]]",6,34559364,17N010E
512,"[[17, 30], [18, 30], [18, 31], [17, 31]]",6,34559381,17N030E
513,"[[17, 36], [18, 36], [18, 37], [17, 37]]",6,34559426,17N036E
514,"[[17, 37], [18, 37], [18, 38], [17, 38]]",6,34559433,17N037E
515,"[[16, 73], [17, 73], [17, 74], [16, 74]]",6,34557216,16N073E
516,"[[16, 29], [17, 29], [17, 30], [16, 30]]",6,34557035,16N029E
517,"[[16, 49], [17, 49], [17, 50], [16, 50]]",6,34557166,16N049E
518,"[[16, 50], [17, 50], [17, 51], [16, 51]]",6,34557173,16N050E
519,"[[16, 51], [17, 51], [17, 52], [16, 52]]",6,34557180,16N051E
520,"[[16, 53], [17, 53], [17, 54], [16, 54]]",6,34557198,16N053E
521,"[[16, 54], [17, 54], [17, 55], [16, 55]]",6,34557205,16N054E
522,"[[22, 50], [23, 50], [23, 51], [22, 51]]",6,34569392,22N050E
523,"[[22, 57], [23, 57], [23, 58], [22, 58]]",6,34569457,22N057E
524,"[[22, 45], [23, 45], [23, 46], [22, 46]]",6,34569364,22N045E
525,"[[22, 47], [23, 47], [23, 48], [22, 48]]",6,34569376,22N047E
526,"[[21, 114], [22, 114], [22, 115], [21, 115]]",6,34569071,21N114E
527,"[[21, 51], [22, 51], [22, 52], [21, 52]]",6,34567470,21N051E
528,"[[21, 52], [22, 52], [22, 53], [21, 53]]",6,34567477,21N052E
529,"[[21, 53], [22, 53], [22, 54], [21, 54]]",6,34567484,21N053E
530,"[[21, 56], [22, 56], [22, 57], [21, 57]]",6,34567502,21N056E
531,"[[21, 10], [22, 10], [22, 11], [21, 11]]",6,34567307,21N010E
532,"[[21, 13], [22, 13], [22, 14], [21, 14]]",6,34567328,21N013E
533,"[[21, 35], [22, 35], [22, 36], [21, 36]]",6,34567381,21N035E
534,"[[28, 5], [29, 5], [29, 6], [28, 6]]",6,34584180,28N005E
535,"[[27, 81], [28, 81], [28, 82], [27, 82]]",6,34583175,27N081E
536,"[[27, 72], [28, 72], [28, 73], [27, 73]]",6,34583070,27N072E
537,"[[27, 65], [28, 65], [28, 66], [27, 66]]",6,34582970,27N065E
538,"[[27, 67], [28, 67], [28, 68], [27, 68]]",6,34582986,27N067E
539,"[[27, 19], [28, 19], [28, 20], [27, 20]]",6,34582354,27N019E
540,"[[26, 88], [27, 88], [27, 89], [26, 89]]",6,34580694,26N088E
541,"[[26, 70], [27, 70], [27, 71], [26, 71]]",6,34580501,26N070E
542,"[[26, 65], [27, 65], [27, 66], [26, 66]]",6,34580460,26N065E
543,"[[26, 5], [27, 5], [27, 6], [26, 6]]",6,34579820,26N005E
544,"[[25, 79], [26, 79], [26, 80], [25, 80]]",6,34578002,25N079E
545,"[[25, 88], [26, 88], [26, 89], [25, 89]]",6,34578140,25N088E
546,"[[25, 72], [26, 72], [26, 73], [25, 73]]",6,34577961,25N072E
547,"[[25, 73], [26, 73], [26, 74], [25, 74]]",6,34577968,25N073E
548,"[[25, 76], [26, 76], [26, 77], [25, 77]]",6,34577990,25N076E
549,"[[25, 52], [26, 52], [26, 53], [25, 53]]",6,34577599,25N052E
550,"[[24, 77], [25, 77], [25, 78], [24, 78]]",6,34575087,24N077E
551,"[[24, 69], [25, 69], [25, 70], [24, 70]]",6,34575049,24N069E
552,"[[23, 68], [24, 68], [24, 69], [23, 69]]",6,34572089,23N068E
553,"[[23, 72], [24, 72], [24, 73], [23, 73]]",6,34572120,23N072E
554,"[[23, 75], [24, 75], [24, 76], [23, 76]]",6,34572143,23N075E
555,"[[23, 14], [24, 14], [24, 15], [23, 15]]",6,34571751,23N014E
556,"[[23, 39], [24, 39], [24, 40], [23, 40]]",6,34571807,23N039E
557,"[[22, 71], [23, 71], [23, 72], [22, 72]]",6,34569508,22N071E
558,"[[30, 41], [31, 41], [31, 42], [30, 42]]",6,34588733,30N041E
559,"[[30, 4], [31, 4], [31, 5], [30, 5]]",6,34587971,30N004E
560,"[[30, 5], [31, 5], [31, 6], [30, 6]]",6,34587978,30N005E
561,"[[29, 71], [30, 71], [30, 72], [29, 72]]",6,34587064,29N071E
562,"[[29, 43], [30, 43], [30, 44], [29, 44]]",6,34586599,29N043E
563,"[[29, 33], [30, 33], [30, 34], [29, 34]]",6,34586525,29N033E
564,"[[29, 5], [30, 5], [30, 6], [29, 6]]",6,34585972,29N005E
565,"[[28, 79], [29, 79], [29, 80], [28, 80]]",6,34585175,28N079E
566,"[[28, 68], [29, 68], [29, 69], [28, 69]]",6,34585112,28N068E
567,"[[28, 29], [29, 29], [29, 30], [28, 30]]",6,34584598,28N029E
568,"[[28, 25], [29, 25], [29, 26], [28, 26]]",6,34584566,28N025E
569,"[[28, 8], [29, 8], [29, 9], [28, 9]]",6,34584203,28N008E
570,"[[33, 138], [34, 138], [34, 139], [33, 139]]",6,34597009,33N138E
571,"[[33, 54], [34, 54], [34, 55], [33, 55]]",6,34595535,33N054E
572,"[[33, 5], [34, 5], [34, 6], [33, 6]]",6,34594976,33N005E
573,"[[32, 106], [33, 106], [33, 107], [32, 107]]",6,34594139,32N106E
574,"[[32, 65], [33, 65], [33, 66], [32, 66]]",6,34593967,32N065E
575,"[[32, 55], [33, 55], [33, 56], [32, 56]]",6,34593841,32N055E
576,"[[31, 139], [32, 139], [32, 140], [31, 140]]",6,34592650,31N139E
577,"[[31, 140], [32, 140], [32, 141], [31, 141]]",6,34592657,31N140E
578,"[[31, 67], [32, 67], [32, 68], [31, 68]]",6,34591872,31N067E
579,"[[31, 7], [32, 7], [32, 8], [31, 8]]",6,34590349,31N007E
580,"[[30, 140], [31, 140], [31, 141], [30, 141]]",6,34590264,30N140E
581,"[[30, 69], [31, 69], [31, 70], [30, 70]]",6,34589269,30N069E
582,"[[38, 1], [39, 1], [39, 2], [38, 2]]",6,34610350,38N001E
583,"[[37, 59], [38, 59], [38, 60], [37, 60]]",6,34608131,37N059E
584,"[[37, 54], [38, 54], [38, 55], [37, 55]]",6,34608069,37N054E
585,"[[37, 35], [38, 35], [38, 36], [37, 36]]",6,34607866,37N035E
586,"[[37, 29], [38, 29], [38, 30], [37, 30]]",6,34607847,37N029E
587,"[[37, 30], [38, 30], [38, 31], [37, 31]]",6,34607854,37N030E
588,"[[37, 16], [38, 16], [38, 17], [37, 17]]",6,34607183,37N016E
589,"[[36, 12], [37, 12], [37, 13], [36, 13]]",6,34603980,36N012E
590,"[[35, 103], [36, 103], [36, 104], [35, 104]]",6,34601398,35N103E
591,"[[35, 73], [36, 73], [36, 74], [35, 74]]",6,34601386,35N073E
592,"[[35, 7], [36, 7], [36, 8], [35, 8]]",6,34600269,35N007E
593,"[[34, 120], [35, 120], [35, 121], [34, 121]]",6,34598917,34N120E
594,"[[39, 4], [40, 4], [40, 5], [39, 5]]",6,34614213,39N004E
595,"[[39, 1], [40, 1], [40, 2], [39, 2]]",6,34614181,39N001E
596,"[[38, 120], [39, 120], [39, 121], [38, 121]]",6,34611997,38N120E
597,"[[38, 30], [39, 30], [39, 31], [38, 31]]",6,34611650,38N030E
1105,"[[41, 119], [42, 119], [42, 120], [41, 120]]",6,44190235,41N119E
1106,"[[41, 113], [42, 113], [42, 114], [41, 114]]",6,44190214,41N113E
1107,"[[41, 112], [42, 112], [42, 113], [41, 113]]",6,44190207,41N112E
1108,"[[41, 108], [42, 108], [42, 109], [41, 109]]",6,44190174,41N108E
1109,"[[41, 100], [42, 100], [42, 101], [41, 101]]",6,44190132,41N100E
1110,"[[41, 101], [42, 101], [42, 102], [41, 102]]",6,44190139,41N101E
1111,"[[40, 41], [41, 41], [41, 42], [40, 42]]",6,44186247,40N041E
1112,"[[40, 36], [41, 36], [41, 37], [40, 37]]",6,44186215,40N036E
1113,"[[40, 34], [41, 34], [41, 35], [40, 35]]",6,44186194,40N034E
1114,"[[42, 120], [43, 120], [43, 121], [42, 121]]",6,44193467,42N120E
1115,"[[42, 127], [43, 127], [43, 128], [42, 128]]",6,44193549,42N127E
1116,"[[41, 130], [42, 130], [42, 131], [41, 131]]",6,44190749,41N130E
1117,"[[40, 3], [41, 3], [41, 4], [40, 4]]",6,44184153,40N003E
1118,"[[39, 46], [40, 46], [40, 47], [39, 47]]",6,44182066,39N046E
1119,"[[54, 55], [55, 55], [55, 56], [54, 56]]",6,44259975,54N055E
1120,"[[50, 154], [51, 154], [51, 155], [50, 155]]",6,44238145,50N154E
1121,"[[47, 53], [48, 53], [48, 54], [47, 54]]",6,44218633,47N053E
1122,"[[47, 122], [48, 122], [48, 123], [47, 123]]",6,44218644,47N122E
1123,"[[46, 123], [47, 123], [47, 124], [46, 124]]",6,44212925,46N123E
1124,"[[44, 136], [45, 136], [45, 137], [44, 137]]",6,44202576,44N136E
1125,"[[44, 144], [45, 144], [45, 145], [44, 145]]",6,44202645,44N144E
1126,"[[43, 134], [44, 134], [44, 135], [43, 135]]",6,44197290,43N134E
1127,"[[43, 135], [44, 135], [44, 136], [43, 136]]",6,44197297,43N135E
1128,"[[43, 8], [44, 8], [44, 9], [43, 9]]",6,44194350,43N008E
1129,"[[43, 123], [44, 123], [44, 124], [43, 124]]",6,44197208,43N123E
1130,"[[42, 133], [43, 133], [43, 134], [42, 134]]",6,44193685,42N133E
1131,"[[55, 45], [56, 45], [56, 46], [55, 46]]",6,44262378,55N045E
1132,"[[67, 44], [68, 44], [68, 46], [67, 46]]",6,46711637,67N044-045E
1133,"[[65, 178], [66, 178], [66, 180], [65, 180]]",6,46711030,65N178-179E
1134,"[[66, 24], [67, 24], [67, 26], [66, 26]]",6,46711097,66N024-025E
1135,"[[66, 36], [67, 36], [67, 38], [66, 38]]",6,46711255,66N036-037E
1136,"[[65, 20], [66, 20], [66, 22], [65, 22]]",6,46710865,65N020-021E
1137,"[[65, 22], [66, 22], [66, 24], [65, 24]]",6,46710872,65N022-023E
1138,"[[64, 9], [65, 9], [65, 10], [64, 10]]",6,46710511,64N009E
1139,"[[61, 175], [62, 175], [62, 176], [61, 176]]",6,46710112,61N175E
1140,"[[60, 24], [61, 24], [61, 25], [60, 25]]",6,46709389,60N024E
1141,"[[61, 9], [62, 9], [62, 10], [61, 10]]",6,46710013,61N009E
1142,"[[61, 10], [62, 10], [62, 11], [61, 11]]",6,46710020,61N010E
1143,"[[61, 39], [62, 39], [62, 40], [61, 40]]",6,46710097,61N039E
1144,"[[60, 12], [61, 12], [61, 13], [60, 13]]",6,46709377,60N012E
1145,"[[-1, -64], [0, -64], [0, -63], [-1, -63]]",6,46713294,01S064W
1146,"[[-2, -40], [-1, -40], [-1, -39], [-2, -39]]",6,46713417,02S040W
1147,"[[0, -89], [1, -89], [1, -88], [0, -88]]",6,46712971,00S089W
1148,"[[0, -53], [1, -53], [1, -52], [0, -52]]",6,46712842,00S053W
1149,"[[0, -62], [1, -62], [1, -61], [0, -61]]",6,46712897,00S062W
1150,"[[77, 14], [78, 14], [78, 16], [77, 16]]",6,46712659,77N014-015E
1151,"[[78, 12], [79, 12], [79, 14], [78, 14]]",6,46712682,78N012-013E
1152,"[[78, 16], [79, 16], [79, 18], [78, 18]]",6,46712697,78N016-017E
1153,"[[68, 36], [69, 36], [69, 38], [68, 38]]",6,46712139,68N036-037E
1154,"[[69, 14], [70, 14], [70, 16], [69, 16]]",6,46712171,69N014-015E
1155,"[[70, 22], [71, 22], [71, 24], [70, 24]]",6,46712572,70N022-023E
1156,"[[70, 28], [71, 28], [71, 30], [70, 30]]",6,46712592,70N028-029E
1157,"[[-5, -40], [-4, -40], [-4, -39], [-5, -39]]",6,46714665,05S040W
1158,"[[-4, -73], [-3, -73], [-3, -72], [-4, -72]]",6,46714420,04S073W
1159,"[[-4, -48], [-3, -48], [-3, -47], [-4, -47]]",6,46714310,04S048W
1160,"[[-3, -73], [-2, -73], [-2, -72], [-3, -72]]",6,46714062,03S073W
1161,"[[-3, -45], [-2, -45], [-2, -44], [-3, -44]]",6,46713865,03S045W
1162,"[[-3, -49], [-2, -49], [-2, -48], [-3, -48]]",6,46713896,03S049W
1163,"[[-3, -53], [-2, -53], [-2, -52], [-3, -52]]",6,46713908,03S053W
1164,"[[-2, -46], [-1, -46], [-1, -45], [-2, -45]]",6,46713474,02S046W
1165,"[[-2, -51], [-1, -51], [-1, -50], [-2, -50]]",6,46713517,02S051W
1166,"[[-2, -52], [-1, -52], [-1, -51], [-2, -51]]",6,46713524,02S052W
1167,"[[-2, -54], [-1, -54], [-1, -53], [-2, -53]]",6,46713536,02S054W
1168,"[[-2, -55], [-1, -55], [-1, -54], [-2, -54]]",6,46713543,02S055W
1169,"[[-9, -43], [-8, -43], [-8, -42], [-9, -42]]",6,46716130,09S043W
1170,"[[-9, -44], [-8, -44], [-8, -43], [-9, -43]]",6,46716137,09S044W
1171,"[[-8, -45], [-7, -45], [-7, -44], [-8, -44]]",6,46715845,08S045W
1172,"[[-8, -56], [-7, -56], [-7, -55], [-8, -55]]",6,46715900,08S056W
1173,"[[-7, -53], [-6, -53], [-6, -52], [-7, -52]]",6,46715547,07S053W
1174,"[[-6, -62], [-5, -62], [-5, -61], [-6, -61]]",6,46715207,06S062W
1175,"[[-6, -48], [-5, -48], [-5, -47], [-6, -47]]",6,46715132,06S048W
1176,"[[-6, -54], [-5, -54], [-5, -53], [-6, -53]]",6,46715139,06S054W
1177,"[[-5, -74], [-4, -74], [-4, -73], [-5, -73]]",6,46714834,05S074W
1178,"[[-5, -75], [-4, -75], [-4, -74], [-5, -74]]",6,46714841,05S075W
1179,"[[-5, -46], [-4, -46], [-4, -45], [-5, -45]]",6,46714721,05S046W
1180,"[[-5, -55], [-4, -55], [-4, -54], [-5, -54]]",6,46714746,05S055W
1181,"[[-11, -39], [-10, -39], [-10, -38], [-11, -38]]",6,46716655,11S039W
1182,"[[-11, -50], [-10, -50], [-10, -49], [-11, -49]]",6,46716728,11S050W
1183,"[[-11, -51], [-10, -51], [-10, -50], [-11, -50]]",6,46716735,11S051W
1184,"[[-11, -55], [-10, -55], [-10, -54], [-11, -54]]",6,46716766,11S055W
1185,"[[-10, -51], [-9, -51], [-9, -50], [-10, -50]]",6,46716476,10S051W
1186,"[[-10, -52], [-9, -52], [-9, -51], [-10, -51]]",6,46716483,10S052W
1187,"[[-10, -53], [-9, -53], [-9, -52], [-10, -52]]",6,46716490,10S053W
1188,"[[-10, -64], [-9, -64], [-9, -63], [-10, -63]]",6,46716527,10S064W
1189,"[[-9, -76], [-8, -76], [-8, -75], [-9, -75]]",6,46716278,09S076W
1190,"[[-9, -157], [-8, -157], [-8, -156], [-9, -156]]",6,46716319,09S157W
1191,"[[-9, -158], [-8, -158], [-8, -157], [-9, -157]]",6,46716326,09S158W
1192,"[[-9, -47], [-8, -47], [-8, -46], [-9, -46]]",6,46716162,09S047W
1193,"[[-19, -60], [-18, -60], [-18, -59], [-19, -59]]",6,46719573,19S060W
1194,"[[-19, -53], [-18, -53], [-18, -52], [-19, -52]]",6,46719511,19S053W
1195,"[[-19, -40], [-18, -40], [-18, -39], [-19, -39]]",6,46719347,19S040W
1196,"[[-18, -42], [-17, -42], [-17, -41], [-18, -41]]",6,46719000,18S042W
1197,"[[-16, -151], [-15, -151], [-15, -150], [-16, -150]]",6,46718596,16S151W
1198,"[[-17, -42], [-16, -42], [-16, -41], [-17, -41]]",6,46718623,17S042W
1199,"[[-16, -40], [-15, -40], [-15, -39], [-16, -39]]",6,46718198,16S040W
1200,"[[-16, -41], [-15, -41], [-15, -40], [-16, -40]]",6,46718205,16S041W
1201,"[[-16, -50], [-15, -50], [-15, -49], [-16, -49]]",6,46718342,16S050W
1202,"[[-16, -51], [-15, -51], [-15, -50], [-16, -50]]",6,46718349,16S051W
1203,"[[-15, -39], [-14, -39], [-14, -38], [-15, -38]]",6,46717820,15S039W
1204,"[[-15, -41], [-14, -41], [-14, -40], [-15, -40]]",6,46717833,15S041W
1205,"[[-21, -67], [-20, -67], [-20, -66], [-21, -66]]",6,46720344,21S067W
1206,"[[-22, -45], [-21, -45], [-21, -44], [-22, -44]]",6,46720492,22S045W
1207,"[[-22, -60], [-21, -60], [-21, -59], [-22, -59]]",6,46720552,22S060W
1208,"[[-21, -48], [-20, -48], [-20, -47], [-21, -47]]",6,46720253,21S048W
1209,"[[-21, -51], [-20, -51], [-20, -50], [-21, -50]]",6,46720277,21S051W
1210,"[[-21, -52], [-20, -52], [-20, -51], [-21, -51]]",6,46720284,21S052W
1211,"[[-21, -58], [-20, -58], [-20, -57], [-21, -57]]",6,46720301,21S058W
